id_umkm,nama_usaha,jenis_usaha,omset,aset,status_legalitas,is_aligned
288215218,UD. Kirana Bijaksana,Jasa,46704600,3625657,Terdaftar,1
288215219,UD. Lana Paningrat,Kesehatan,43046941,8478348,Terdaftar,1
288215220,UD. Gadis Asih,Pendidikan,38213735,5442820,Terdaftar,1
288215221,UD. Tari Tejakencana,Pendidikan,47532527,902455,Belum Terdaftar,0
288215222,UD. Dewi Brata,Jasa,35884582,9171445,Belum Terdaftar,0
288215223,UD. Qisya Harmoni,Kesehatan,27035639,3094641,Belum Terdaftar,0
288215224,UD. Odie Gandewa,Jasa,11473579,4535144,Belum Terdaftar,0
288215225,UD. Elva Karang,Kesehatan,34962886,5388927,Terdaftar,1
288215226,UD. Winda Rejo,Perdagangan,48345776,5201288,Terdaftar,1
288215227,UD. Iqra Damai,Jasa,25577915,4213680,Belum Terdaftar,0
288215228,UD. Yayan Terang,Kesehatan,20303949,4324792,Terdaftar,1
288215229,UD. Yolanda Gandewa,Kesehatan,2705828,,Belum Terdaftar,0
288215230,UD. Iqra Sundawa,Perdagangan,7572161,5486636,Terdaftar,1
288215231,UD. Erni Asih,Perdagangan,41558270,1224428,Terdaftar,1
288215232,UD. Najwa Bratadikara,Perdagangan,44725636,1035430,Belum Terdaftar,0
288215233,UD. Laila Harmoni Qira,Jasa,20515493,2686125,Terdaftar,1
288215234,UD. Lina Bima Kinan,Pendidikan,9242413,4720027,Terdaftar,1
288215235,UD. Shinta Baruna,Jasa,39816021,588324,Terdaftar,1
288215236,UD. Arman Brawijaya,Kesehatan,,2038060,Belum Terdaftar,0
288215237,UD. Eddy Kamajaya,Jasa,35419500,5179670,Belum Terdaftar,0
288215238,UD. Fatimah Taruna,Kesehatan,30175793,8437051,Belum Terdaftar,0
288215239,UD. Chiko Sahaja,Jasa,49608227,4054930,Terdaftar,1
288215240,UD. Pio Bangun,Pendidikan,43616580,3292654,Belum Terdaftar,0
288215241,UD. Via Kusen,Jasa,29966553,6809286,Belum Terdaftar,0
288215242,UD. Hesti Pramana,Perdagangan,25356443,1930032,Terdaftar,1
288215243,UD. Yana Widjaja,Pendidikan,8628334,1095653,Terdaftar,1
288215244,UD. Taufan Kusumah,Kesehatan,19822721,8298765,Terdaftar,1
288215245,UD. Iman Cendana,Pendidikan,23649831,7034765,Belum Terdaftar,0
288215246,UD. Wesly Wicaksana,Perdagangan,24313649,3023154,Terdaftar,1
288215247,UD. Yana Harapan,Pendidikan,15859924,9256255,Terdaftar,1
288215248,UD. Haidar Tri,Kesehatan,2060216,9474601,Terdaftar,1
288215249,UD. Berlian Warna,Perdagangan,7742268,9928523,Terdaftar,1
288215250,UD. Sella Sahaja,Kesehatan,43059585,8596244,Belum Terdaftar,0
288215251,UD. Harun Asa,Kesehatan,15067457,9185781,Terdaftar,1
288215252,UD. Alif Utama Nibras,Perdagangan,35573542,5273818,Terdaftar,1
288215253,UD. Verdi Cahaya,Kesehatan,12715373,3961377,Terdaftar,1
288215254,UD. Vega Prana,Pendidikan,27094276,1927723,Belum Terdaftar,0
288215255,UD. Willy Saputrautama,Perdagangan,24784200,6977909,Terdaftar,1
288215256,UD. Dina Prajurit,Kesehatan,24949965,5296145,Terdaftar,1
288215257,UD. Hanaura Widhi,Jasa,36790403,1897323,Belum Terdaftar,0
288215258,UD. Qiana Berkarya,Perdagangan,1838336,842014,Terdaftar,1
288215259,UD. Halim Anugerah,Jasa,49260391,4520803,unknown,0
288215260,UD. Alma Alam,Kesehatan,30506197,4144176,Terdaftar,1
288215261,UD. Yora Putra,Perdagangan,28174719,6608340,Terdaftar,1
288215262,UD. Viona Saprahan,Pendidikan,45275890,4512271,Terdaftar,1
288215263,UD. Novi Arsana,Jasa,42610665,1297305,Terdaftar,1
288215264,UD. Qamar Surya Nazar,Kesehatan,36607766,2721440,Belum Terdaftar,0
288215265,UD. Fanny Sumringah,Jasa,1270992,9336624,Belum Terdaftar,0
288215266,UD. Juni Wiyata,Kesehatan,19485921,7464193,Belum Terdaftar,0
288215267,UD. Qiana Anindita,Kesehatan,29545988,1305098,Belum Terdaftar,0
288215268,UD. Made Jatiwangi,Kesehatan,5780078,5481689,Terdaftar,1
288215269,UD. Zain Manggala,Perdagangan,34559209,7572198,Terdaftar,1
288215270,UD. Hanaura Wijapranata Kamil,Jasa,24174705,3626688,Belum Terdaftar,0
288215271,UD. Dewi Cerah,Pendidikan,2487351,4645989,Belum Terdaftar,0
288215272,UD. Zidan Adiwangsa,Pendidikan,44106412,9674277,Terdaftar,1
288215273,UD. Chika Madusari,Jasa,27985652,8808068,Belum Terdaftar,0
288215274,UD. Gracia Atma,Jasa,30625309,7978079,Terdaftar,1
288215275,UD. Jojo Manggala,Kesehatan,37812813,4582524,Terdaftar,1
288215276,UD. Diva Adiwarna Taufan,Perdagangan,9520258,8129930,Terdaftar,1
288215277,UD. Qori Santosa,Kesehatan,9919269,2899709,Terdaftar,1
288215278,UD. Lukita Jatiwangi,Pendidikan,33197139,9928804,Terdaftar,1
288215279,UD. Joko Lestari,Jasa,40638460,2755836,Belum Terdaftar,0
288215280,UD. Viona Wijaksana,Kesehatan,1929942,9434273,Belum Terdaftar,0
288215281,UD. Gita Jagadmaya,Pendidikan,13081686,4616937,Belum Terdaftar,0
288215282,UD. Kamil Wicaksana,Kesehatan,5001684,5274957,Terdaftar,1
288215283,UD. Made Ayodya,Perdagangan,37010923,7683827,Belum Terdaftar,0
288215284,UD. Alma Prana,Jasa,38365753,9457942,unknown,0
288215285,UD. Qisya Raharja,Jasa,35710916,6377693,Belum Terdaftar,0
288215286,UD. Clarissa Kawiswara,Kesehatan,27349107,7044116,Belum Terdaftar,0
288215287,UD. Miko Sahaja,Pendidikan,26961672,6502129,Terdaftar,1
288215288,UD. Esa Elok,Perdagangan,45130214,1546396,Belum Terdaftar,0
288215289,UD. Indira Puri,Pendidikan,6529109,5373745,Terdaftar,1
288215290,UD. Wulan Abadi Cinta,Jasa,23282450,7443243,Belum Terdaftar,0
288215291,UD. Ulya Suryaputra,Pendidikan,21718148,9623441,Belum Terdaftar,0
288215292,UD. Lutfi Ananta,Jasa,18170068,590541,Belum Terdaftar,0
288215293,UD. Hilmiyah Saputranegara,Jasa,39474193,6759928,Belum Terdaftar,0
288215294,UD. Taufik Pancasila,Pendidikan,33273028,1752323,Terdaftar,1
288215295,UD. Gema Saputranegara,Jasa,35512316,4161183,Terdaftar,1
288215296,UD. Tomi Kencana,Pendidikan,1028902,5272841,Belum Terdaftar,0
288215297,UD. Omar Abdi Delia,Perdagangan,44772492,859464,Terdaftar,1
288215298,UD. Nindy Surya,Jasa,9069373,3668884,Belum Terdaftar,0
288215299,UD. Rizki Brata,Perdagangan,20049177,8347955,Belum Terdaftar,0
288215300,UD. Ina Prajurit,Perdagangan,32987323,5720975,Terdaftar,1
288215301,UD. Hasna Trisula,Perdagangan,15424586,9544682,Terdaftar,1
288215302,UD. Hana Kelana Hilmi,Pendidikan,14336642,2159027,Belum Terdaftar,0
288215303,UD. Anis Tejakencana,Pendidikan,38452091,9999711,Terdaftar,1
288215304,UD. Ulfa Bratadikara,Pendidikan,28257644,2542664,Terdaftar,1
288215305,UD. Fitri Wibawa Budi,Kesehatan,20346875,9226222,Terdaftar,1
288215306,UD. Qira Sukarela,Kesehatan,39295097,9915428,Terdaftar,1
288215307,UD. Aqila Lestari,Perdagangan,4250869,1490884,Terdaftar,1
288215308,UD. Dewi Damai,Kesehatan,10219980,6073918,Belum Terdaftar,0
288215309,UD. Zara Madusari,Jasa,9008426,5105694,Belum Terdaftar,0
288215310,UD. Zainab Asa,Kesehatan,44703529,2396970,Belum Terdaftar,0
288215311,UD. Jordi Bijaksana,Kesehatan,24981844,7063701,Belum Terdaftar,0
288215312,UD. Putra Suci,Jasa,18968026,1664258,Terdaftar,1
288215313,UD. Vincent Sukma Yusuf,Jasa,29974916,5275144,Terdaftar,1
288215314,UD. Tono Adikara,Jasa,6709904,3332757,Belum Terdaftar,0
288215315,UD. Ulya Mahendra,Jasa,36215670,5619957,Terdaftar,1
288215316,UD. Qais Lempung,Perdagangan,13164692,9361988,Terdaftar,1
288215317,UD. Bulan Kayastha,Kesehatan,42006528,9421626,Belum Terdaftar,0
288215318,UD. Zainab Tirtaatmaja Eddy,Pendidikan,17591887,3999008,Terdaftar,1
288215319,UD. Xenia Utamaindah,Jasa,32325589,9765598,Belum Terdaftar,0
288215320,UD. Hana Bintang,Kesehatan,5366719,5932964,Belum Terdaftar,0
288215321,UD. Asep Pamungkas,Perdagangan,41471879,8092672,Terdaftar,1
288215322,UD. Wira Trisaktiatma,Perdagangan,22360429,2079431,Terdaftar,1
288215323,UD. Anisa Hilir,Kesehatan,28720496,5445435,Terdaftar,1
288215324,UD. Wenda Utama,Jasa,2856872,874927,Terdaftar,1
288215325,UD. Vito Utamaindah,Kesehatan,35966117,5007520,Terdaftar,1
288215326,UD. Prita Widjaja,Kesehatan,45977652,892647,Terdaftar,1
288215327,UD. Joko Ananta,Jasa,25360513,2190627,Terdaftar,1
288215328,UD. Sekar Cahaya,Jasa,47814910,6873938,Terdaftar,1
288215329,UD. Valen Taruna,Perdagangan,29848287,9503089,Belum Terdaftar,0
288215330,UD. Dewi Dwijaputra,Jasa,34709522,8595442,Terdaftar,1
288215331,UD. Qisya Kayastha,Kesehatan,22096716,9005160,Terdaftar,1
288215332,UD. Priska Adhi,Pendidikan,7208471,9964449,Terdaftar,1
288215333,UD. Vita Sasmita,Kesehatan,44100937,7919330,Belum Terdaftar,0
288215334,UD. Santi Sunardi,Kesehatan,29064964,2445644,Belum Terdaftar,0
288215335,UD. Zidan Wangi,Kesehatan,8280858,7649074,Belum Terdaftar,0
288215336,UD. Iman Makmur,Perdagangan,38848507,9207194,Terdaftar,1
288215337,UD. Ghani Wetan,Jasa,34818044,8923912,Belum Terdaftar,0
288215338,UD. Vina Mandala,Pendidikan,3411065,8384044,Terdaftar,1
288215339,UD. Ida Mandala,unknown,15559481,680791,Belum Terdaftar,0
288215340,UD. Diyan Jayaningrat,Pendidikan,40656984,5609616,Belum Terdaftar,0
288215341,UD. Bella Maheswara,Pendidikan,28631174,7068045,Terdaftar,1
288215342,UD. Bagas Malam,Perdagangan,22347900,9041996,Terdaftar,1
288215343,UD. Sani Satriya,Pendidikan,24307948,8805878,Belum Terdaftar,0
288215344,UD. Fahmi Trisakti,Jasa,10341978,6637499,Terdaftar,1
288215345,UD. Viona Asih,Perdagangan,33986931,5872278,Belum Terdaftar,0
288215346,UD. Hilmi Widuri Pandu,Jasa,40048378,9482369,Belum Terdaftar,0
288215347,UD. Dea Sundawa,Perdagangan,18279956,4785720,Terdaftar,1
288215348,UD. Yaniar Tejakusuma,Perdagangan,11010785,6815880,Terdaftar,1
288215349,UD. Fani Naraya,Perdagangan,29343380,8546459,Terdaftar,1
288215350,UD. Raka Pamungkas Abdi,Kesehatan,11713134,1797216,Belum Terdaftar,0
288215351,UD. Galang Resmi,Kesehatan,41669978,4013460,Terdaftar,1
288215352,UD. Qayla Warna Vidi,Perdagangan,23941454,1429947,Terdaftar,1
288215353,UD. Isna Asa,Kesehatan,18563634,668272,Belum Terdaftar,0
288215354,UD. Damaris Madusari,Perdagangan,12649540,4176026,Terdaftar,1
288215355,UD. Abel Praja,Jasa,14872447,8923535,Terdaftar,1
288215356,UD. Livia Swargaloka,Perdagangan,2103928,6852512,Terdaftar,1
288215357,UD. Silvi Manggala Via,Perdagangan,,6461827,Terdaftar,1
288215358,UD. Yolanda Lingga,Kesehatan,32191790,9472689,Terdaftar,1
288215359,UD. Binar Praja,Kesehatan,44596119,4874112,Belum Terdaftar,0
288215360,UD. Nazar Satya,Jasa,8238527,6814095,Terdaftar,1
288215361,UD. Balqis Trijaya,Perdagangan,36453329,3524620,Terdaftar,1
288215362,UD. Odie Jayengprana Vidi,Perdagangan,12494897,1741146,Terdaftar,1
288215363,UD. Hilmiyah Nirwana,Jasa,27744814,8111654,Terdaftar,1
288215364,UD. Gita Kencana,Perdagangan,8416105,6203868,Terdaftar,1
288215365,UD. Yumna Wicaksana,Kesehatan,32562692,5583517,Belum Terdaftar,0
288215366,UD. Mila Ratu,Pendidikan,31781071,1945520,Belum Terdaftar,0
288215367,UD. Rahmat Sahaja,Kesehatan,17467028,3740644,Terdaftar,1
288215368,UD. Olivia Trisudira,Kesehatan,42352907,3960454,Belum Terdaftar,0
288215369,UD. Kirana Asmaralaya,Perdagangan,49905104,2225669,Belum Terdaftar,0
288215370,UD. Lando Galang,Jasa,10210795,4417251,Belum Terdaftar,0
288215371,UD. Esa Anggara,Perdagangan,37334880,7459832,Belum Terdaftar,0
288215372,UD. Zera Saprahan,Kesehatan,11916746,1168126,Terdaftar,1
288215373,UD. Bayu Maju,Pendidikan,2142951,7664046,Terdaftar,1
288215374,UD. Uchie Sudarsana,Perdagangan,8362122,3824344,Terdaftar,1
288215375,UD. Ilham Damai,Pendidikan,13747291,9772511,Belum Terdaftar,0
288215376,UD. Chika Mayang Evan,Perdagangan,10550954,7206934,Terdaftar,1
288215377,UD. Lea Wijaksana,Kesehatan,49227149,5964284,Terdaftar,1
288215378,UD. Wahyu Baru Novi,Pendidikan,39952562,4456858,Belum Terdaftar,0
288215379,UD. Khayla Wiraatmaja,Jasa,20143594,8631716,Belum Terdaftar,0
288215380,UD. Hanafi Malam,Jasa,12414618,1452489,Belum Terdaftar,0
288215381,UD. Indira Panuluh,Kesehatan,13459260,8736051,Belum Terdaftar,0
288215382,UD. Diyan Purnama,Perdagangan,29029793,2094965,Terdaftar,1
288215383,UD. Eddy Manik,Pendidikan,42972487,4237511,Terdaftar,1
288215384,UD. Desta Manunggal,Pendidikan,42542186,9946675,Belum Terdaftar,0
288215385,UD. Suci Utamaindah,Perdagangan,10358112,6348099,Terdaftar,1
288215386,UD. Zidan Tirta,Kesehatan,32136740,9314703,Terdaftar,1
288215387,UD. Yessi Satria,Perdagangan,26337398,3388557,Belum Terdaftar,0
288215388,UD. Umar Tunggal,Kesehatan,13788537,4200290,Belum Terdaftar,0
288215389,UD. Pipit Nawasena Hana,Kesehatan,47618132,4814106,Terdaftar,1
288215390,UD. Isna Nirmala Ojan,Kesehatan,21924722,1111527,Belum Terdaftar,0
288215391,UD. Chika Kencana,Perdagangan,4303836,839078,Belum Terdaftar,0
288215392,UD. Tomi Adiwangsa,Kesehatan,13936515,3901849,Terdaftar,1
288215393,UD. Prita Hastinapura,Pendidikan,41334680,8621608,Terdaftar,1
288215394,UD. Nina Kelana,Jasa,3635332,3103720,Terdaftar,1
288215395,UD. Ujang Sari,Perdagangan,33682130,8070035,Terdaftar,1
288215396,UD. Veronika Kusumasari,Pendidikan,3297450,2496299,Terdaftar,1
288215397,UD. Widya Jayawarsa,Pendidikan,10413286,7653660,Terdaftar,1
288215398,UD. Fatiah Anugerah,Jasa,38281605,6417251,Terdaftar,1
288215399,UD. Ulfa Purnama,Kesehatan,39322717,8903728,Terdaftar,1
288215400,UD. Hendra Manik,Jasa,5718526,1874621,Belum Terdaftar,0
288215401,UD. Ilmi Kelana,Perdagangan,23567692,7715550,Belum Terdaftar,0
288215402,UD. Thariq Widhi,Pendidikan,24652078,,Belum Terdaftar,0
288215403,UD. Vincent Utamaindah,Perdagangan,26346114,8511281,Terdaftar,1
288215404,UD. Cahya Maju,Jasa,46003321,3162804,Terdaftar,1
288215405,UD. Hanafi Trisula,Kesehatan,49489442,1142256,Belum Terdaftar,0
288215406,UD. Lutfi Mandala,Jasa,7066684,2870210,Belum Terdaftar,0
288215407,UD. Jasmin Karang,Pendidikan,44092803,3305136,Belum Terdaftar,0
288215408,UD. Riko Anggrek Grego,Pendidikan,7985138,8893909,Terdaftar,1
288215409,UD. Deni Prana,Kesehatan,17686848,5401015,Terdaftar,1
288215410,UD. Anis Karya Oki,Pendidikan,36381248,512628,Terdaftar,1
288215411,UD. Yuli Wetan,Kesehatan,26911174,8351259,Belum Terdaftar,0
288215412,UD. Ismail Tirtayasa Eni,Kesehatan,31135887,8080888,Terdaftar,1
288215413,UD. Tania Winata Bambang,Jasa,16292931,9711166,Terdaftar,1
288215414,UD. Hesti Suci,Jasa,10219343,2947459,Belum Terdaftar,0
288215415,UD. Livia Saputra,Perdagangan,47567793,1573103,Belum Terdaftar,0
288215416,UD. Aqila Pelangi,Perdagangan,46694862,5887321,Terdaftar,1
288215417,UD. Qayla Merdeka,Pendidikan,20194248,2524956,Belum Terdaftar,0
288215418,UD. Fatimah Selaras,Perdagangan,7821642,9870299,Terdaftar,1
288215419,UD. Alma Saputra,Pendidikan,30081798,1987708,Terdaftar,1
288215420,UD. Cipta Binasena,Kesehatan,41948788,,Terdaftar,1
288215421,UD. Qisya Bintang,Pendidikan,30642710,9122900,Belum Terdaftar,0
288215422,UD. Panji Pelangi,Perdagangan,22748422,6524484,Terdaftar,1
288215423,UD. Melati Gandewa,Jasa,34045387,6108194,Belum Terdaftar,0
288215424,UD. Ulil Lingga Owen,Kesehatan,6464578,6908260,Belum Terdaftar,0
288215425,UD. Erlin Rejo,Perdagangan,1486726,8510376,Terdaftar,1
288215426,UD. Wulan Bima,Pendidikan,25673302,3993002,Belum Terdaftar,0
288215427,UD. Vincent Winata,Kesehatan,11091429,7232920,Terdaftar,1
288215428,UD. Riko Terang,Pendidikan,25808662,8450237,Belum Terdaftar,0
288215429,UD. Halimah Kusumasari,Perdagangan,16290233,4216976,Belum Terdaftar,0
288215430,UD. Sari Sentosa,Pendidikan,49208937,4580532,Belum Terdaftar,0
288215431,UD. Fanny Sarwono Clarissa,Perdagangan,18035396,1538480,Belum Terdaftar,0
288215432,UD. Uti Surapati Fajar,Jasa,17651304,1185024,Terdaftar,1
288215433,UD. Nibras Wijaya,Perdagangan,42710960,2639638,Terdaftar,1
288215434,UD. Rian Mandiri,Perdagangan,5939188,7239461,Belum Terdaftar,0
288215435,UD. Evan Sehat,Jasa,48725117,2734080,Terdaftar,1
288215436,UD. Elyas Mahkota,Perdagangan,46618652,6254995,Belum Terdaftar,0
288215437,UD. Echa Bagaskara,Pendidikan,43416535,5811014,Belum Terdaftar,0
288215438,UD. Clarissa Sangkala,Pendidikan,13453846,5750154,Terdaftar,1
288215439,UD. Jodi Kulon,Kesehatan,8328283,4451221,Belum Terdaftar,0
288215440,UD. Uchie Kinarya,Kesehatan,44544584,9019721,Belum Terdaftar,0
288215441,UD. Opik Sukarela,Kesehatan,1395262,3527761,Terdaftar,1
288215442,UD. Ony Wisnu,Pendidikan,17107956,3937082,Belum Terdaftar,0
,UD. Mega Mahkota,Perdagangan,11189456,3872248,Terdaftar,1
288215444,UD. Barokah Wijaya,Pendidikan,33479112,6093170,Terdaftar,1
288215445,UD. Nazar Senja,Jasa,36145447,1429899,Terdaftar,1
288215446,UD. Daffa Lingga,Jasa,43259909,1844434,Belum Terdaftar,0
288215447,UD. Maudy Wetan,Kesehatan,48597838,9038773,Terdaftar,1
288215448,UD. Tomi Utama,Kesehatan,32847022,3194969,Terdaftar,1
288215449,UD. Alma Asih,Perdagangan,5790533,6180976,Terdaftar,1
288215450,UD. Aqila Puri,Jasa,23372846,5094365,Terdaftar,1
288215451,UD. Hesti Anggara,Pendidikan,7124433,8512721,Terdaftar,1
288215452,UD. Tono Widjaja Tiara,Perdagangan,40861621,5858367,Belum Terdaftar,0
288215453,UD. Guntur Wisnu,Jasa,30564887,764352,Terdaftar,1
288215454,UD. Lina Wirajaya Ismail,Perdagangan,39497014,3331808,Terdaftar,1
288215455,UD. Wulan Mahendra,Kesehatan,38720177,6666312,Terdaftar,1
,UD. Fatiah Permai,Pendidikan,11887890,6422033,Belum Terdaftar,0
288215457,UD. Raka Sarwono,Pendidikan,27634587,5028226,Belum Terdaftar,0
288215458,UD. Yudi Senopati,Kesehatan,22688342,3694243,Terdaftar,1
288215459,UD. Wenda Padi,Perdagangan,32348762,3927402,Belum Terdaftar,0
288215460,UD. Umar Baswara,Jasa,14968889,4209442,Terdaftar,1
288215461,UD. Farid Widuri,Kesehatan,32072125,604822,Terdaftar,1
288215462,UD. Putra Kinarya,Perusahaan,41422414,3479905,Belum Terdaftar,0
288215463,UD. Fanny Sangkala,Perdagangan,6454237,1639491,Belum Terdaftar,0
288215464,UD. Rangga Artha,Kesehatan,23993688,7353514,Terdaftar,1
288215465,UD. Iman Baruna,Jasa,17273438,2932162,Terdaftar,1
288215466,UD. Khayla Lintang,Pendidikan,22996298,2307097,Belum Terdaftar,0
288215467,UD. Cinta Pagi,Pendidikan,23618991,7089724,Terdaftar,1
288215468,UD. Delia Surya Livia,Perdagangan,48821591,8446556,Belum Terdaftar,0
288215469,UD. Karim Gemilang,Perdagangan,45969741,9263581,Terdaftar,1
288215470,UD. Ayesha Arya,Kesehatan,28234134,9490726,Terdaftar,1
288215471,UD. Ayesha Karya,Perdagangan,4220548,7487282,unknown,0
288215472,UD. Qamar Jayengpati,Pendidikan,7654574,2716024,Terdaftar,1
288215473,UD. Halimah Sari,Pendidikan,24300189,9741405,Terdaftar,1
288215474,UD. Guntur Jaya Fauzan,Kesehatan,23435625,5859894,Belum Terdaftar,0
288215475,UD. Fikri Kusumajati,Pendidikan,43073711,9350228,Terdaftar,1
288215476,UD. Putri Binasena,Pendidikan,47673455,3356842,Terdaftar,1
288215477,UD. Halimah Utama,Jasa,1909561,8843623,Terdaftar,1
288215478,UD. Ari Bintang,Pendidikan,39850354,7982851,Belum Terdaftar,0
288215479,UD. Chiko Panji,Kesehatan,40914946,9237649,Belum Terdaftar,0
288215480,UD. Kirana Arya,Jasa,16881843,9488556,Terdaftar,1
288215481,UD. Yuli Puri,Perdagangan,11296405,2291970,Belum Terdaftar,0
288215482,UD. Rafif Prana,Kesehatan,3252827,6157324,Belum Terdaftar,0
288215483,UD. Fikra Asa,Jasa,21601857,4217546,Terdaftar,1
288215484,UD. Marwan Luhur,Jasa,46470152,2992799,Terdaftar,1
288215485,UD. Suci Mandala,Perdagangan,47802368,2701359,Belum Terdaftar,0
288215486,UD. Widya Setia,Kesehatan,12422499,5444138,Terdaftar,1
288215487,UD. Rizki Surya Qory,Kesehatan,24342584,7278573,Terdaftar,1
288215488,UD. Nina Kencana,Jasa,13827412,1418590,Terdaftar,1
288215489,UD. Ari Wangi Wulan,Perdagangan,,723175,Belum Terdaftar,0
288215490,UD. Jasmin Baruna,Kesehatan,7402997,3510934,Terdaftar,1
288215491,UD. Poppy Maheswara,Pendidikan,42818139,3660517,Belum Terdaftar,0
288215492,UD. Fanny Karya,,30047779,9665079,Terdaftar,1
288215493,UD. Qyla Trisakti,Jasa,38263647,2473942,Terdaftar,1
288215494,UD. Santi Anggrek,Kesehatan,1091321,9182405,Terdaftar,1
288215495,UD. Raka Asmaralaya,Pendidikan,37725317,5476127,Belum Terdaftar,0
288215496,UD. Indira Sasmita,Perdagangan,24174294,8099789,Terdaftar,1
288215497,UD. Yani Utama,Kesehatan,49506693,5633780,Belum Terdaftar,0
288215498,UD. Eddy Ratu,Pendidikan,49359871,1396846,Terdaftar,1
288215499,UD. Koko Rejo Lea,Perdagangan,15475733,2325695,Belum Terdaftar,0
288215500,UD. Udin Mahkota,Perdagangan,23093470,7984255,Belum Terdaftar,0
288215501,UD. Damar Putri,Jasa,14932551,6082794,Belum Terdaftar,0
288215502,UD. Yola Selaras,Pendidikan,42137619,7823713,Belum Terdaftar,0
288215503,UD. Hanafi Saputranegara,Jasa,46103358,3795403,Terdaftar,1
288215504,UD. Via Baru,Pendidikan,34531607,1463092,Belum Terdaftar,0
288215505,UD. Grego Wening Bagir,Perdagangan,17971980,5829925,Terdaftar,1
288215506,UD. Qayla Jayawarsa Zidan,Kesehatan,,2963499,Belum Terdaftar,0
288215507,UD. Hesti Jayengpati,Kesehatan,3237618,5073771,Terdaftar,1
288215508,UD. Priska Saputranegara,Pendidikan,47347782,2148134,Terdaftar,1
288215509,UD. Fahmi Kamajaya,Kesehatan,15977532,1492021,Terdaftar,1
288215510,UD. Kanza Hastinapura,Pendidikan,10164979,6490651,Terdaftar,1
288215511,UD. Anang Utama Gani,Pendidikan,unknown,2889730,Belum Terdaftar,0
288215512,UD. Tari Wisnu,Perdagangan,15725850,3538295,Terdaftar,1
unknown,UD. Vega Sudarsana,Kesehatan,9860394,5916615,Terdaftar,1
288215514,UD. Zulkarnaen Wicaksana,Jasa,18581314,9943683,Terdaftar,1
288215515,UD. Zulfa Sangkala,Pendidikan,,9417604,Belum Terdaftar,0
288215516,UD. Livia Putra Riko,Pendidikan,36919620,5264787,Terdaftar,1
288215517,UD. Mega Pamungkas,Jasa,35725861,8628543,Terdaftar,1
288215518,UD. Oniel Kusuma,Perdagangan,,8426751,Belum Terdaftar,0
288215519,UD. Ony Paseban,Jasa,7264178,5153821,Terdaftar,1
288215520,UD. Pasha Nirmala,Perdagangan,49761925,570845,Terdaftar,1
288215521,UD. Yessi Kusumatmaja Syana,Kesehatan,34477767,8750151,Terdaftar,1
288215522,UD. Livia Senja,Jasa,25169647,6980376,Belum Terdaftar,0
288215523,UD. Arman Wangi,Kesehatan,36680339,2933606,Terdaftar,1
288215524,UD. Berlian Reswara Olivia,Perdagangan,29573977,5871111,Terdaftar,1
288215525,UD. Gani Brata,Jasa,42416761,8053457,Belum Terdaftar,0
288215526,UD. Ismail Kencana,Pendidikan,2206645,2392757,Belum Terdaftar,0
288215527,UD. Utha Warna,Perdagangan,19070466,9537692,Belum Terdaftar,0
288215528,UD. Santi Kelana,Perdagangan,2886191,9420826,Terdaftar,1
288215529,UD. Oki Nawasena,Pendidikan,14083065,8913548,Belum Terdaftar,0
288215530,UD. Viani Wijaya,Kesehatan,38015310,7769794,Belum Terdaftar,0
288215531,UD. Syifa Agastya,Kesehatan,45982026,9983287,Terdaftar,1
288215532,UD. Bela Wijaya Zaki,Kesehatan,36344991,3836355,Terdaftar,1
